,gene function,organism,nador_1_counts,phylum,class,order,family
6763,hypothetical conserved membrane protein,Rhizobium etli CIAT 652,0.0,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae
6764,hypothetical cyanophage protein,Synechococcus phage S-RSM4,24.95,,,Caudovirales,Myoviridae
6765,hypothetical methanol dehydrogenas,Marinomonas sp. MED121,1.65,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae
6766,hypothetical protein,Acaryochloris marina MBIC11017,3.27,Cyanobacteria,,Synechococcales,Acaryochloridaceae
6767,hypothetical protein,Acidovorax sp. JS42,0.0,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae
6768,hypothetical protein,Acinetobacter baumannii AYE,0.0,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae
6769,hypothetical protein,Acinetobacter haemolyticus ATCC 19194,0.0,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae
6770,hypothetical protein,Acinetobacter sp. ADP1,1.63,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae
6771,hypothetical protein,Actinobacillus pleuropneumoniae serovar 6 str. Femo,0.0,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae
6772,hypothetical protein,Actinomyces coleocanis DSM 15436,0.0,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae
6773,hypothetical protein,Actinomyces odontolyticus ATCC 17982,5.79,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae
6774,hypothetical protein,Actinomyces urogenitalis DSM 15434,0.0,Actinobacteria,Actinobacteria,Actinomycetales,Actinomycetaceae
6775,hypothetical protein,Aeromonas salmonicida subsp. salmonicida A449,0.0,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae
6776,hypothetical protein,Afipia sp. 1NLS2,0.0,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae
6777,hypothetical protein,Aggregatibacter aphrophilus NJ8700,1.72,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae
6778,hypothetical protein,Agrobacterium tumefaciens str. C58,0.0,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae
6779,hypothetical protein,Ahrensia sp. R2A130,1.66,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
6780,hypothetical protein,Ajellomyces capsulatus NAm1,0.0,Ascomycota,Eurotiomycetes,Onygenales,Ajellomycetaceae
6781,hypothetical protein,Alcanivorax borkumensis SK2,4.88,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae
6782,hypothetical protein,Alcanivorax sp. DG881,6.53,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae
6783,hypothetical protein,Algoriphagus sp. PR1,1.59,Bacteroidetes,Cytophagia,Cytophagales,Cyclobacteriaceae
6784,hypothetical protein,Alistipes putredinis DSM 17216,11.45,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae
6785,hypothetical protein,Alkalilimnicola ehrlichii MLHE-1,0.0,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae
6786,hypothetical protein,Alteromonadales bacterium TW-7,0.0,Proteobacteria,Gammaproteobacteria,Alteromonadales,
6787,hypothetical protein,Alteromonas macleodii ATCC 27126,5.54,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae
6788,hypothetical protein,Anabaena variabilis ATCC 29413,1.65,Cyanobacteria,,Nostocales,Nostocaceae
6789,hypothetical protein,Anaerococcus hydrogenalis DSM 7454,0.0,Firmicutes,Tissierellia,Tissierellales,Peptoniphilaceae
6790,hypothetical protein,Anaerococcus prevotii DSM 20548,0.0,Firmicutes,Tissierellia,Tissierellales,Peptoniphilaceae
6791,hypothetical protein,Anaeromyxobacter dehalogenans 2CP-C,5.88,Proteobacteria,Deltaproteobacteria,Myxococcales,Anaeromyxobacteraceae
6792,hypothetical protein,Anaeromyxobacter sp. Fw109-5,0.0,Proteobacteria,Deltaproteobacteria,Myxococcales,Anaeromyxobacteraceae
6793,hypothetical protein,Anaerostipes caccae DSM 14662,3.3,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae
6794,hypothetical protein,Anaerotruncus colihominis DSM 17241,0.0,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae
6795,hypothetical protein,Anoxybacillus flavithermus WK1,1.66,Firmicutes,Bacilli,Bacillales,Bacillaceae
6796,hypothetical protein,Aquifex aeolicus VF5,0.0,Aquificae,Aquificae,Aquificales,Aquificaceae
6797,hypothetical protein,Arabidopsis lyrata subsp. lyrata,9.18,Streptophyta,,Brassicales,Brassicaceae
6798,hypothetical protein,Arabidopsis thaliana,2.43,Streptophyta,,Brassicales,Brassicaceae
6799,hypothetical protein,Aromatoleum aromaticum EbN1,5.81,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae
6800,hypothetical protein,Arthrobacter arilaitensis Re117,0.0,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae
6801,hypothetical protein,Arthrobacter sp. FB24,0.0,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae
6802,hypothetical protein,Ashbya gossypii ATCC 10895,2.53,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae
6803,hypothetical protein,Aspergillus flavus NRRL3357,0.0,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae
6804,hypothetical protein,Aspergillus nidulans FGSC A4,2.39,Ascomycota,Eurotiomycetes,Eurotiales,Aspergillaceae
6805,hypothetical protein,Aurantimonas manganoxydans SI85-9A1,1.62,Proteobacteria,Alphaproteobacteria,Rhizobiales,Aurantimonadaceae
6806,hypothetical protein,Azoarcus sp. BH72,2.48,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae
6807,hypothetical protein,Azorhizobium caulinodans ORS 571,0.0,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae
6808,hypothetical protein,Azospirillum sp. B510,0.0,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae
6809,hypothetical protein,Bacillus amyloliquefaciens FZB42,2.53,Firmicutes,Bacilli,Bacillales,Bacillaceae
6810,hypothetical protein,Bacillus anthracis str. Sterne,4.08,Firmicutes,Bacilli,Bacillales,Bacillaceae
6811,hypothetical protein,Bacillus cereus ATCC 10987,1.63,Firmicutes,Bacilli,Bacillales,Bacillaceae
6812,hypothetical protein,Bacillus cereus E33L,2.5,Firmicutes,Bacilli,Bacillales,Bacillaceae
6813,hypothetical protein,Bacillus cereus G9842,0.0,Firmicutes,Bacilli,Bacillales,Bacillaceae
6814,hypothetical protein,Bacillus cereus biovar anthracis str. CI,0.0,Firmicutes,Bacilli,Bacillales,Bacillaceae
6815,hypothetical protein,Bacillus cereus m1293,0.0,Firmicutes,Bacilli,Bacillales,Bacillaceae
6816,hypothetical protein,Bacillus pseudomycoides DSM 12442,0.0,Firmicutes,Bacilli,Bacillales,Bacillaceae
6817,hypothetical protein,Bacillus selenitireducens MLS10,3.25,Firmicutes,Bacilli,Bacillales,Sporolactobacillaceae
6818,hypothetical protein,Bacillus sp. NRRL B-14911,0.0,Firmicutes,Bacilli,Bacillales,Bacillaceae
6819,hypothetical protein,Bacillus sp. SG-1,4.14,Firmicutes,Bacilli,Bacillales,Bacillaceae
6820,hypothetical protein,Bacillus subtilis subsp. subtilis str. JH642,1.55,Firmicutes,Bacilli,Bacillales,Bacillaceae
6821,hypothetical protein,Bacillus thuringiensis str. Al Hakam,0.0,Firmicutes,Bacilli,Bacillales,Bacillaceae
6822,hypothetical protein,Bacteroides caccae ATCC 43185,3.98,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae
6823,hypothetical protein,Bacteroides cellulosilyticus DSM 14838,4.14,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae
6824,hypothetical protein,Bacteroides coprocola DSM 17136,3.2,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae
6825,hypothetical protein,Bacteroides dorei DSM 17855,0.0,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae
6826,hypothetical protein,Bacteroides eggerthii DSM 20697,4.13,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae
6827,hypothetical protein,Bacteroides fragilis NCTC 9343,4.12,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae
6828,hypothetical protein,Bacteroides fragilis YCH46,2.56,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae
6829,hypothetical protein,Bacteroides intestinalis DSM 17393,5.77,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae
6830,hypothetical protein,Bacteroides ovatus ATCC 8483,0.0,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae
6831,hypothetical protein,Bacteroides pectinophilus ATCC 43243,3.27,Firmicutes,Clostridia,Clostridiales,
6832,hypothetical protein,Bacteroides plebeius DSM 17135,3.77,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae
6833,hypothetical protein,Bacteroides sp. 2_1_7,1.66,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae
6834,hypothetical protein,Bacteroides stercoris ATCC 43183,0.0,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae
6835,hypothetical protein,Bacteroides thetaiotaomicron VPI-5482,3.98,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae
6836,hypothetical protein,Bacteroides uniformis ATCC 8492,7.47,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae
6837,hypothetical protein,Bacteroides vulgatus ATCC 8482,0.0,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae
6838,hypothetical protein,Bacteroides vulgatus PC510,0.0,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae
6839,hypothetical protein,Bacteroides xylanisolvens SD CC 1b,0.0,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae
6840,hypothetical protein,Bacteroidetes oral taxon 274 str. F0058,2.34,Bacteroidetes,,,
6841,hypothetical protein,Bartonella bacilliformis KC583,0.0,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bartonellaceae
6842,hypothetical protein,Bartonella quintana str. Toulouse,1.51,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bartonellaceae
6843,hypothetical protein,Bathycoccus sp. RCC1105 virus BpV1,2.48,,,,Phycodnaviridae
6844,hypothetical protein,Bdellovibrio bacteriovorus HD100,0.0,Proteobacteria,Oligoflexia,Bdellovibrionales,Bdellovibrionaceae
6845,hypothetical protein,Bermanella marisrubri,1.68,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae
6846,hypothetical protein,Bifidobacterium angulatum DSM 20098,0.0,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae
6847,hypothetical protein,Bifidobacterium catenulatum DSM 16992,0.0,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae
6848,hypothetical protein,Blastopirellula marina DSM 3645,8.22,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae
6849,hypothetical protein,Blautia hydrogenotrophica DSM 10507,0.0,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae
6850,hypothetical protein,Bordetella avium 197N,1.64,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae
6851,hypothetical protein,Bordetella bronchiseptica RB50,1.65,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae
6852,hypothetical protein,Bordetella parapertussis 12822,8.3,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae
6853,hypothetical protein,Bos taurus,0.0,Chordata,Mammalia,,Bovidae
6854,hypothetical protein,Botryotinia fuckeliana B05.10,3.25,Ascomycota,Leotiomycetes,Helotiales,Sclerotiniaceae
6855,hypothetical protein,Brachyspira hyodysenteriae WA1,4.97,Spirochaetes,Spirochaetia,Brachyspirales,Brachyspiraceae
6856,hypothetical protein,Brachyspira murdochii DSM 12563,13.96,Spirochaetes,Spirochaetia,Brachyspirales,Brachyspiraceae
6857,hypothetical protein,Bradyrhizobium japonicum USDA 110,0.0,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae
6858,hypothetical protein,Bradyrhizobium sp. BTAi1,7.26,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae
6859,hypothetical protein,Bradyrhizobium sp. ORS278,0.0,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae
6860,hypothetical protein,Branchiostoma floridae,12.33,Chordata,,,Branchiostomidae
6861,hypothetical protein,Brevibacillus brevis NBRC 100599,1.71,Firmicutes,Bacilli,Bacillales,Paenibacillaceae
6862,hypothetical protein,Brucella canis ATCC 23365,3.19,Proteobacteria,Alphaproteobacteria,Rhizobiales,Brucellaceae
6863,hypothetical protein,Brucella ceti M644/93/1,0.0,Proteobacteria,Alphaproteobacteria,Rhizobiales,Brucellaceae
6864,hypothetical protein,Brugia malayi,4.05,Nematoda,Chromadorea,Spirurida,Onchocercidae
6865,hypothetical protein,Buchnera aphidicola str. 5A (Acyrthosiphon pisum),0.0,Streptophyta,,Lamiales,Orobanchaceae
6866,hypothetical protein,Burkholderia ambifaria phage BcepF1,7.36,,,Caudovirales,Myoviridae
6867,hypothetical protein,Burkholderia cenocepacia AU 1054,1.77,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae
6868,hypothetical protein,Burkholderia cenocepacia HI2424,0.0,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae
6869,hypothetical protein,Burkholderia mallei GB8 horse 4,3.37,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae
6870,hypothetical protein,Burkholderia mallei NCTC 10229,2.35,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae
6871,hypothetical protein,Burkholderia mallei SAVP1,0.0,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae
6872,hypothetical protein,Burkholderia multivorans ATCC 17616,0.0,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae
6873,hypothetical protein,Burkholderia phymatum STM815,0.0,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae
6874,hypothetical protein,Burkholderia pseudomallei 1710b,1.6,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae
6875,hypothetical protein,Burkholderia pseudomallei 406e,0.0,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae
6876,hypothetical protein,Burkholderia pseudomallei 576,1.64,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae
6877,hypothetical protein,Burkholderia thailandensis E264,0.0,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae
6878,hypothetical protein,Burkholderia vietnamiensis G4,0.0,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae
6879,hypothetical protein,Burkholderia xenovorans LB400,0.0,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae
6880,hypothetical protein,Caedibacter taeniospiralis,0.0,Proteobacteria,Gammaproteobacteria,Thiotrichales,
6881,hypothetical protein,Caenorhabditis elegans,2.48,Nematoda,Chromadorea,Rhabditida,Rhabditidae
6882,hypothetical protein,Caenorhabditis remanei,1.67,Nematoda,Chromadorea,Rhabditida,Rhabditidae
6883,hypothetical protein,Campylobacter curvus 525.92,0.0,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae
6884,hypothetical protein,Campylobacter gracilis RM3268,0.0,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae
6885,hypothetical protein,Campylobacter jejuni subsp. jejuni 81-176,0.0,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae
6886,hypothetical protein,Candida glabrata CBS 138,2.4,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae
6887,hypothetical protein,Candida tropicalis MYA-3404,0.0,Ascomycota,Saccharomycetes,Saccharomycetales,Debaryomycetaceae
6888,hypothetical protein,Candidatus Amoebophilus asiaticus 5a2,1.61,Bacteroidetes,Cytophagia,Cytophagales,Amoebophilaceae
6889,hypothetical protein,Candidatus Blochmannia floridanus,0.0,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae
6890,hypothetical protein,Candidatus Desulforudis audaxviator MP104C,0.0,Firmicutes,Clostridia,Clostridiales,Peptococcaceae
6891,hypothetical protein,Candidatus Koribacter versatilis Ellin345,1.69,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae
6892,hypothetical protein,Candidatus Pelagibacter sp. HTCC7211,5.77,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae
6893,hypothetical protein,Candidatus Pelagibacter ubique HTCC1002,72.18,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae
6894,hypothetical protein,Candidatus Pelagibacter ubique HTCC1062,256.06,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae
6895,hypothetical protein,Candidatus Protochlamydia amoebophila UWE25,0.0,Chlamydiae,Chlamydiia,Parachlamydiales,Parachlamydiaceae
6896,hypothetical protein,Candidatus Puniceispirillum marinum IMCC1322,66.46,Proteobacteria,Alphaproteobacteria,,
6897,hypothetical protein,Candidatus Solibacter usitatus Ellin6076,6.58,Acidobacteria,Solibacteres,Solibacterales,Solibacteraceae
6898,hypothetical protein,Capnocytophaga gingivalis ATCC 33624,1.67,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae
6899,hypothetical protein,Carboxydothermus hydrogenoformans Z-2901,3.25,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae
6900,hypothetical protein,Catonella morbi ATCC 51271,0.0,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae
6901,hypothetical protein,Caulobacter crescentus CB15,0.0,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae
6902,hypothetical protein,Caulobacter sp. K31,1.59,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae
6903,hypothetical protein,Cellvibrio japonicus Ueda107,15.4,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae
6904,hypothetical protein,Chaetomium globosum CBS 148.51,2.48,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae
6905,hypothetical protein,Chelativorans sp. BNC1,3.25,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae
6906,hypothetical protein,Chitinophaga pinensis DSM 2588,0.0,Bacteroidetes,Chitinophagia,Chitinophagales,Chitinophagaceae
6907,hypothetical protein,Chlamydomonas reinhardtii,2.38,Chlorophyta,Chlorophyceae,Chlamydomonadales,Chlamydomonadaceae
6908,hypothetical protein,Chlorobaculum parvum NCIB 8327,0.0,Chlorobi,Chlorobia,Chlorobiales,Chlorobiaceae
6909,hypothetical protein,Chlorobium luteolum DSM 273,0.0,Chlorobi,Chlorobia,Chlorobiales,Chlorobiaceae
6910,hypothetical protein,Chlorobium tepidum TLS,0.0,Chlorobi,Chlorobia,Chlorobiales,Chlorobiaceae
6911,hypothetical protein,Chromohalobacter salexigens DSM 3043,1.73,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae
6912,hypothetical protein,Chthoniobacter flavus Ellin428,0.0,Verrucomicrobia,Spartobacteria,Chthoniobacterales,Chthoniobacteraceae
6913,hypothetical protein,Citrobacter rodentium ICC168,1.71,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae
6914,hypothetical protein,Citromicrobium bathyomarinum JL354,5.79,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae
6915,hypothetical protein,Clavibacter michiganensis subsp. michiganensis NCPPB 382,0.0,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae
6916,hypothetical protein,Clavispora lusitaniae ATCC 42720,4.8,Ascomycota,Saccharomycetes,Saccharomycetales,Metschnikowiaceae
6917,hypothetical protein,Clostridium asparagiforme DSM 15981,3.33,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae
6918,hypothetical protein,Clostridium beijerinckii NCIMB 8052,4.09,Firmicutes,Clostridia,Clostridiales,Clostridiaceae
6919,hypothetical protein,Clostridium bolteae ATCC BAA-613,0.0,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae
6920,hypothetical protein,Clostridium hiranonis DSM 13275,0.0,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae
6921,hypothetical protein,Clostridium kluyveri DSM 555,0.0,Firmicutes,Clostridia,Clostridiales,Clostridiaceae
6922,hypothetical protein,Clostridium kluyveri NBRC 12016,1.58,Firmicutes,Clostridia,Clostridiales,Clostridiaceae
6923,hypothetical protein,Clostridium leptum DSM 753,0.0,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae
6924,hypothetical protein,Clostridium methylpentosum DSM 5476,0.0,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae
6925,hypothetical protein,Clostridium nexile DSM 1787,2.5,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae
6926,hypothetical protein,Clostridium novyi NT,0.0,Firmicutes,Clostridia,Clostridiales,Clostridiaceae
6927,hypothetical protein,Clostridium sp. L2-50,0.0,Firmicutes,Clostridia,Clostridiales,Clostridiaceae
6928,hypothetical protein,Clostridium spiroforme DSM 1552,0.0,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae
6929,hypothetical protein,Clostridium sporogenes ATCC 15579,0.0,Firmicutes,Clostridia,Clostridiales,Clostridiaceae
6930,hypothetical protein,Clostridium thermocellum ATCC 27405,0.0,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae
