,gene function,organism,nador_2_counts,phylum,class,order,family
7577,hypothetical protein,Synechococcus elongatus PCC 6301,0.0,Cyanobacteria,,Synechococcales,Synechococcaceae
7578,hypothetical protein,Synechococcus phage S-PM2,14.1,,,Caudovirales,Myoviridae
7579,hypothetical protein,Synechococcus phage S-RSM4,5.73,,,Caudovirales,Myoviridae
7580,hypothetical protein,Synechococcus phage Syn5,2.4,,,Caudovirales,Podoviridae
7581,hypothetical protein,Synechococcus sp. BL107,40.62,Cyanobacteria,,Synechococcales,Synechococcaceae
7582,hypothetical protein,Synechococcus sp. CC9311,24.56,Cyanobacteria,,Synechococcales,Synechococcaceae
7583,hypothetical protein,Synechococcus sp. CC9605,201.31,Cyanobacteria,,Synechococcales,Synechococcaceae
7584,hypothetical protein,Synechococcus sp. CC9902,62.97,Cyanobacteria,,Synechococcales,Synechococcaceae
7585,hypothetical protein,Synechococcus sp. RCC307,144.21,Cyanobacteria,,Synechococcales,Synechococcaceae
7586,hypothetical protein,Synechococcus sp. RS9916,34.0,Cyanobacteria,,Synechococcales,Synechococcaceae
7587,hypothetical protein,Synechococcus sp. RS9917,17.11,Cyanobacteria,,Synechococcales,Synechococcaceae
7588,hypothetical protein,Synechococcus sp. WH 5701,30.59,Cyanobacteria,,Synechococcales,Synechococcaceae
7589,hypothetical protein,Synechococcus sp. WH 7803,61.62,Cyanobacteria,,Synechococcales,Synechococcaceae
7590,hypothetical protein,Synechococcus sp. WH 7805,83.82,Cyanobacteria,,Synechococcales,Synechococcaceae
7591,hypothetical protein,Synechococcus sp. WH 8102,117.32,Cyanobacteria,,Synechococcales,Synechococcaceae
7592,hypothetical protein,Synechococcus sp. WH 8109,7.29,Cyanobacteria,,Synechococcales,Synechococcaceae
7593,hypothetical protein,Synechocystis sp. PCC 6803,2.49,Cyanobacteria,,Synechococcales,Merismopediaceae
7594,hypothetical protein,Syntrophomonas wolfei subsp. wolfei str. Goettingen,0.0,Firmicutes,Clostridia,Clostridiales,Syntrophomonadaceae
7595,hypothetical protein,Taeniopygia guttata,93.77,Chordata,Aves,Passeriformes,Estrildidae
7596,hypothetical protein,Teredinibacter turnerae T7901,3.32,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae
7597,hypothetical protein,Tetrahymena thermophila,5.85,,Oligohymenophorea,Hymenostomatida,Tetrahymenidae
7598,hypothetical protein,Thalassiobium sp. R2A62,4.97,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
7599,hypothetical protein,Thalassiosira pseudonana CCMP1335,37.85,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae
7600,hypothetical protein,Thermobifida fusca YX,4.91,Actinobacteria,Actinobacteria,Streptosporangiales,Nocardiopsaceae
7601,hypothetical protein,Thermococcus kodakarensis KOD1,0.0,Euryarchaeota,Thermococci,Thermococcales,Thermococcaceae
7602,hypothetical protein,Thioalkalivibrio sp. HL-EbGR7,4.28,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae
7603,hypothetical protein,Thioalkalivibrio sp. K90mix,0.0,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae
7604,hypothetical protein,Thiobacillus denitrificans ATCC 25259,1.61,Proteobacteria,Betaproteobacteria,Hydrogenophilales,Hydrogenophilaceae
7605,hypothetical protein,Trichomonas vaginalis G3,0.0,,,Trichomonadida,Trichomonadidae
7606,hypothetical protein,Trichoplax adhaerens,4.41,Placozoa,,,
7607,hypothetical protein,Trypanosoma cruzi strain CL Brener,0.0,,,Kinetoplastida,Trypanosomatidae
7608,hypothetical protein,Tuber melanosporum Mel28,0.0,Ascomycota,Pezizomycetes,Pezizales,Tuberaceae
7609,hypothetical protein,Ustilago maydis 521,10.83,Basidiomycota,Ustilaginomycetes,Ustilaginales,Ustilaginaceae
7610,hypothetical protein,Vanderwaltozyma polyspora DSM 70294,0.0,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae
7611,hypothetical protein,Variovorax paradoxus S110,0.0,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae
7612,hypothetical protein,Verrucomicrobiae bacterium DG1235,1.73,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,
7613,hypothetical protein,Verrucomicrobium spinosum DSM 4136,11.5,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Verrucomicrobiaceae
7614,hypothetical protein,Vibrio cholerae B33,0.0,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae
7615,hypothetical protein,Vibrio cholerae MZO-2,0.0,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae
7616,hypothetical protein,Vibrio cholerae O1 biovar El Tor str. N16961,1.55,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae
7617,hypothetical protein,Vibrio cholerae O395,0.0,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae
7618,hypothetical protein,Vibrio harveyi 1DA3,0.0,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae
7619,hypothetical protein,Vibrio harveyi ATCC BAA-1116,4.23,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae
7620,hypothetical protein,Vibrio parahaemolyticus RIMD 2210633,2.5,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae
7621,hypothetical protein,Vibrio phage KVP40,0.0,,,Caudovirales,Myoviridae
7622,hypothetical protein,Vibrio phage VpV262,0.0,,,Caudovirales,Podoviridae
7623,hypothetical protein,Vibrio shilonii AK1,0.0,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae
7624,hypothetical protein,Vibrio sp. Ex25,2.51,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae
7625,hypothetical protein,Vibrio splendidus LGP32,0.0,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae
7626,hypothetical protein,Vibrio vulnificus YJ016,0.0,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae
7627,hypothetical protein,Victivallis vadensis ATCC BAA-548,0.0,Lentisphaerae,Lentisphaeria,Victivallales,Victivallaceae
7628,hypothetical protein,Vitis vinifera,5.82,Streptophyta,,Vitales,Vitaceae
7629,hypothetical protein,Volvox carteri f. nagariensis,4.97,Chlorophyta,Chlorophyceae,Chlamydomonadales,Volvocaceae
7630,hypothetical protein,Wigglesworthia glossinidia endosymbiont of Glossina brevipalpis,7.61,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae
7631,hypothetical protein,Wolbachia endosymbiont of Drosophila willistoni TSC#14030-0811.24,0.0,Proteobacteria,Alphaproteobacteria,Rickettsiales,Anaplasmataceae
7632,hypothetical protein,Wolinella succinogenes DSM 1740,3.25,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae
7633,hypothetical protein,Xanthomonas axonopodis pv. citri str. 306,1.72,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae
7634,hypothetical protein,Xanthomonas campestris pv. campestris str. 8004,1.65,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae
7635,hypothetical protein,Xanthomonas campestris pv. campestris str. ATCC 33913,0.0,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae
7636,hypothetical protein,Xanthomonas campestris pv. campestris str. B100,4.08,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae
7637,hypothetical protein,Xanthomonas oryzae pv. oryzae KACC10331,0.0,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae
7638,hypothetical protein,Xanthomonas oryzae pv. oryzae MAFF 311018,2.46,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae
7639,hypothetical protein,Xenorhabdus nematophila ATCC 19061,6.66,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae
7640,hypothetical protein,Xylanimonas cellulosilytica DSM 15894,1.7,Actinobacteria,Actinobacteria,Micrococcales,Promicromonosporaceae
7641,hypothetical protein,Yersinia intermedia ATCC 29909,1.7,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae
7642,hypothetical protein,Yersinia pestis Pestoides F,0.0,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae
7643,hypothetical protein,Yersinia pseudotuberculosis IP 31758,0.0,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae
7644,hypothetical protein,Yersinia rohdei ATCC 43380,0.0,Proteobacteria,Gammaproteobacteria,Enterobacterales,Yersiniaceae
7645,hypothetical protein,Zunongwangia profunda SM-A87,31.93,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae
7646,hypothetical protein,Zygosaccharomyces rouxii CBS 732,1.62,Ascomycota,Saccharomycetes,Saccharomycetales,Saccharomycetaceae
7647,hypothetical protein,alpha proteobacterium BAL199,2.48,Proteobacteria,Alphaproteobacteria,,
7648,hypothetical protein,alpha proteobacterium HIMB114,3.38,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae
7649,hypothetical protein,bacterium Ellin514,2.46,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,
7650,hypothetical protein,beta proteobacterium KB13,13.92,Proteobacteria,Betaproteobacteria,Methylophilales,
7651,hypothetical protein,gamma proteobacterium HTCC2207,15.8,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Porticoccaceae
7652,hypothetical protein,gamma proteobacterium HdN1,1.64,Proteobacteria,Gammaproteobacteria,,
7653,hypothetical protein,gamma proteobacterium NOR5-3,1.58,Chordata,Mammalia,Primates,Hominidae
7654,hypothetical protein,gamma proteobacterium NOR51-B,8.4,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae
7655,hypothetical protein,marine actinobacterium PHSC20C1,1.62,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Halieaceae
7656,hypothetical protein,marine gamma proteobacterium HTCC2080,33.63,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Porticoccaceae
7657,hypothetical protein,marine gamma proteobacterium HTCC2143,10.73,Chordata,Mammalia,Rodentia,Muridae
7658,hypothetical protein,marine gamma proteobacterium HTCC2148,23.06,,,,
7659,hypothetical protein,unidentified eubacterium SCB49,5.63,,,,
7660,hypothetical protein LOC100484995,Xenopus (Silurana) tropicalis,0.0,Chordata,Amphibia,Anura,Pipidae
7661,hypothetical protein LOC100505071,Mus musculus,3.27,Chordata,Mammalia,Rodentia,Muridae
7662,hypothetical protein LOC219189 isoform 2,Mus musculus,0.0,Chordata,Mammalia,Rodentia,Muridae
7663,hypothetical protein LOC406376,Danio rerio,0.0,Chordata,Actinopteri,Cypriniformes,Cyprinidae
7664,hypothetical protein LOC422542,Gallus gallus,0.0,Chordata,Aves,Galliformes,Phasianidae
7665,hypothetical succinyl-coa synthetase beta chain (scs-beta) protein,Xanthomonas albilineans,0.0,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae
7666,iduronate sulfatase,Blastopirellula marina DSM 3645,8.31,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae
7667,iduronate-2-sulfatase,Rhodopirellula baltica SH 1,20.02,Planctomycetes,Planctomycetia,Planctomycetales,Planctomycetaceae
7668,imidazole glycerol phosphate synthas,Candidatus Puniceispirillum marinum IMCC1322,0.0,Proteobacteria,Alphaproteobacteria,,
7669,imidazole glycerol phosphate synthas,Natranaerobius thermophilus JW/NM-WN-LF,0.0,Firmicutes,Clostridia,Natranaerobiales,Natranaerobiaceae
7670,imidazole glycerol phosphate synthase cyclase subunit,Vibrio mimicus MB451,0.0,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae
7671,imidazole glycerol phosphate synthase subunit HisF,Acinetobacter sp. DR1,0.0,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae
7672,imidazole glycerol phosphate synthase subunit HisF,Desulfatibacillum alkenivorans AK-01,0.0,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae
7673,imidazole glycerol phosphate synthase subunit HisF,Lactococcus lactis subsp. cremoris SK11,2.47,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae
7674,imidazole glycerol phosphate synthase subunit HisF,Methanocaldococcus jannaschii DSM 2661,0.0,Euryarchaeota,Methanococci,Methanococcales,Methanocaldococcaceae
7675,imidazole glycerol phosphate synthase subunit HisF,Mycobacterium avium subsp. paratuberculosis K-10,1.62,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae
7676,imidazole glycerol phosphate synthase subunit HisF,Rhodobacter sphaeroides ATCC 17029,2.49,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
7677,imidazole glycerol phosphate synthase subunit HisF,Shewanella frigidimarina NCIMB 400,0.0,Proteobacteria,Gammaproteobacteria,Alteromonadales,Shewanellaceae
7678,imidazole glycerol phosphate synthase subunit HisF,Thermoanaerobacter tengcongensis MB4,1.53,Firmicutes,Clostridia,Thermoanaerobacterales,Thermoanaerobacteraceae
7679,imidazole glycerol phosphate synthase subunit HisH,Clavibacter michiganensis subsp. michiganensis NCPPB 382,0.0,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae
7680,imidazole glycerol phosphate synthase subunit HisH,Desulfovibrio salexigens DSM 2638,0.0,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae
7681,imidazole glycerol phosphate synthase subunit HisH,Streptosporangium roseum DSM 43021,0.0,Actinobacteria,Actinobacteria,Streptosporangiales,Streptosporangiaceae
7682,imidazole glycerol phosphate synthase subunit HisH,Thauera sp. MZ1T,0.0,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae
7683,imidazole glycerol phosphate synthase subunit hisF,Polaribacter irgensii 23-P,0.0,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae
7684,imidazole glycerol phosphate synthase subunit hisH,Chromohalobacter salexigens DSM 3043,1.59,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae
7685,imidazole glycerol-phosphate dehydratase/histidinol phosphatase,Bacteroides fragilis YCH46,0.0,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae
7686,imidazole glycerol-phosphate dehydratase/histidinol phosphatase,Blattabacterium sp. (Periplaneta americana) str. BPLAN,0.0,Bacteroidetes,Flavobacteriia,Flavobacteriales,Blattabacteriaceae
7687,imidazole glycerol-phosphate dehydratase/histidinol phosphatase,Dokdonia donghaensis MED134,2.46,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae
7688,imidazoleglycerol phosphate synthas,Candidatus Pelagibacter sp. HTCC7211,52.81,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae
7689,imidazoleglycerol phosphate synthas,Roseobacter sp. GAI101,9.04,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
7690,imidazoleglycerol phosphate synthas,Silicibacter sp. TrichCH4B,2.38,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
7691,imidazoleglycerol-phosphate dehydratase,Dechloromonas aromatica RCB,0.0,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae
7692,imidazoleglycerol-phosphate dehydratase,Frankia sp. CcI3,0.0,Actinobacteria,Actinobacteria,Frankiales,Frankiaceae
7693,imidazoleglycerol-phosphate dehydratase,Methanothermobacter thermautotrophicus str. Delta H,0.0,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae
7694,imidazoleglycerol-phosphate dehydratase,Oceanicola batsensis HTCC2597,0.0,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
7695,imidazoleglycerol-phosphate dehydratase,Renibacterium salmoninarum ATCC 33209,0.0,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae
7696,imidazoleglycerol-phosphate dehydratase,Rhodobacterales bacterium Y4I,0.0,Proteobacteria,Alphaproteobacteria,Rhodobacterales,
7697,imidazolone-5-propionate hydrolase,Flavobacteriales bacterium ALC-1,0.0,Bacteroidetes,Flavobacteriia,Flavobacteriales,
7698,imidazolonepropionase,Flavobacteria bacterium BBFL7,1.61,Bacteroidetes,Flavobacteriia,,
7699,immunogenic protein precursor,Lyngbya sp. PCC 8106,0.0,Cyanobacteria,,Oscillatoriales,Oscillatoriaceae
7700,indigoidine synthase A family protein,Frankia sp. EAN1pec,0.0,Actinobacteria,Actinobacteria,Frankiales,Frankiaceae
7701,indigoidine synthase A-like protein,Aeromonas salmonicida subsp. salmonicida A449,2.46,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae
7702,indigoidine synthase A-like protein,Dinoroseobacter shibae DFL 12,0.0,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
7703,indole-3-glycerol phosphate synthase,Acetobacter pasteurianus IFO 3283-01,0.0,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae
7704,indole-3-glycerol phosphate synthase,Lentisphaera araneosa HTCC2155,1.68,Lentisphaerae,Lentisphaeria,Lentisphaerales,Lentisphaeraceae
7705,indole-3-glycerol-phosphate synthase,Xanthomonas campestris pv. campestris str. B100,0.0,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae
7706,indole-3-glycerol-phosphate synthase,Xylella fastidiosa 9a5c,0.0,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae
7707,indolepyruvate ferredoxin oxidoreductas,Azospirillum sp. B510,0.0,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae
7708,indolepyruvate ferredoxin oxidoreductase,Burkholderia cenocepacia AU 1054,3.32,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae
7709,indolepyruvate ferredoxin oxidoreductase,Rhodobacter sphaeroides 2.4.1,9.8,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
7710,indolepyruvate ferredoxin oxidoreductase,marine gamma proteobacterium HTCC2080,6.5,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Porticoccaceae
7711,indolepyruvate oxidoreductase subunit IORA.-.-iorindolepyruvate ferredoxin oxidoreductase alpha subunit,Wolinella succinogenes DSM 1740,0.0,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Helicobacteraceae
7712,initiation factor IF2-1,Mannheimia haemolytica PHL213,0.0,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae
7713,inner dynein arm heavy chain 1-beta,Micromonas pusilla CCMP1545,0.0,Chlorophyta,Mamiellophyceae,Mamiellales,Mamiellaceae
7714,inner membrane component of binding-protein-dependent transport system,Thalassiobium sp. R2A62,2.52,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
7715,inner membrane protein,gamma proteobacterium NOR51-B,1.6,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae
7716,inner membrane protein OxaA,Salmonella enterica subsp. enterica serovar Kentucky str. CVM29188,1.66,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae
7717,inner membrane protein YbhL,Thalassiobium sp. R2A62,1.62,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
7718,inner membrane transport protein YdhC,Vibrio parahaemolyticus AN-5034,0.0,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae
7719,inner-membrane translocator,Acidothermus cellulolyticus 11B,4.92,Actinobacteria,Actinobacteria,Acidothermales,Acidothermaceae
7720,inner-membrane translocator,Ahrensia sp. R2A130,0.0,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
7721,inner-membrane translocator,Burkholderia graminis C4D1M,0.0,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae
7722,inner-membrane translocator,Conexibacter woesei DSM 14684,0.0,Actinobacteria,Thermoleophilia,Solirubrobacterales,Conexibacteraceae
7723,inner-membrane translocator,Jannaschia sp. CCS1,9.62,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
7724,inner-membrane translocator,Magnetococcus sp. MC-1,1.6,Proteobacteria,Alphaproteobacteria,Magnetococcales,Magnetococcaceae
7725,inner-membrane translocator,Methylobacterium populi BJ001,0.0,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae
7726,inner-membrane translocator,Nocardiopsis dassonvillei subsp. dassonvillei DSM 43111,4.04,Actinobacteria,Actinobacteria,Streptosporangiales,Nocardiopsaceae
7727,inner-membrane translocator,Oceanibulbus indolifex HEL-45,0.0,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
7728,inner-membrane translocator,Paracoccus denitrificans PD1222,0.0,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
7729,inner-membrane translocator,Rhodobacter sphaeroides ATCC 17025,1.64,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
7730,inner-membrane translocator,Rhodobacter sphaeroides ATCC 17029,0.0,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae
