gene function,organism,counts,nador_2_counts
cobalamin synthesis protein P47K,Roseiflexus castenholzii DSM 13941,1,0.0
cobalamin synthesis protein/P47K family protein,Alteromonadales bacterium TW-7,1,0.0
cobalamin synthesis protein/P47K family protein,Marinomonas sp. MED121,5,4.22
cobalt ABC superfamily ATP binding cassette transporte,Lactobacillus helveticus DSM 20075,1,0.0
cobalt chelatas,Maritimibacter alkaliphilus HTCC2654,1,0.0
cobalt chelatas,Parvibaculum lavamentivorans DS-1,8,6.37
cobalt chelatas,Ruegeria sp. TM1040,14,11.52
cobalt chelatase,Brucella abortus bv. 4 str. 292,1,0.0
cobalt-precorrin-6A synthase,Bradyrhizobium sp. BTAi1,2,1.62
cobalt-precorrin-6A synthase,Synechococcus sp. WH 5701,3,2.49
cobaltochelatase subunit CobN,Magnetospirillum magneticum AMB-1,1,0.0
cobyric acid synthase CobQ,Synechococcus sp. WH 8109,23,18.76
cobyrinate,Synechococcus sp. CC9605,13,10.73
cobyrinic acid,Paracoccus denitrificans PD1222,1,0.0
cobyrinic acid ac-diamide synthase,Parvibaculum lavamentivorans DS-1,1,0.0
coenzyme A transferase,Streptosporangium roseum DSM 43021,1,0.0
coenzyme PQQ (Pyrroloquinoline quinone) biosynthesis protein C/D,Aurantimonas manganoxydans SI85-9A1,1,0.0
coenzyme PQQ synthesis protein B,Flavobacteriales bacterium ALC-1,3,2.44
colanic acid biosynthesis glycosyl transferas,Methylococcus capsulatus str. Bath,1,0.0
cold shock DNA-binding domain protein,Roseobacter sp. MED193,1,0.0
cold shock protein,Psychroflexus torquis ATCC 700755,6,4.99
cold-shock DNA-binding domain protein,Rhizobium etli Kim 5,1,0.0
cold-shock DNA-binding domain-containing protein,Nitrobacter hamburgensis X14,2,1.67
collage,Equus caballus,1,0.0
competence damage-inducible protein A,Salmonella enterica subsp. enterica serovar Newport str. SL254,1,0.0
competence lipoprotein Com,Ruegeria pomeroyi DSS-3,12,9.71
competence/damage-inducible protein CinA domain protein,Salmonella enterica subsp. enterica serovar Kentucky str. CDC 191,1,0.0
component involved in Haem biosynthesis,Reclinomonas americana,1,0.0
condensin subunit ScpA,Ruegeria sp. TM1040,3,2.54
condensin subunit Smc,Methylobacillus flagellatus KT,2,1.63
conditioned medium factor,Xanthomonas campestris pv. campestris str. ATCC 33913,1,0.0
conjugal transfer protein TraG,Parvularcula bermudensis HTCC2503,1,0.0
conjugal transfer protein TrbE,Agrobacterium tumefaciens,1,0.0
conserved Plasmodium protei,Plasmodium falciparum 3D7,4,3.31
conserved Plasmodium protein,Plasmodium falciparum 3D7,3,2.41
conserved domain protein,Cyanobium sp. PCC 7001,1,0.0
conserved domain protein,Labrenzia alexandrii DFL-11,1,0.0
conserved domain protein,Octadecabacter antarcticus 307,19,15.63
conserved domain protein,Synechococcus sp. WH 8109,3,2.47
conserved domain protein,marine gamma proteobacterium HTCC2148,2,1.67
conserved hypothetical inner membrane protein,Synechococcus sp. WH 8109,12,10.07
conserved hypothetical membrane protein DUF539,Teredinibacter turnerae T7901,3,2.5
conserved hypothetical protei,Congregibacter litoralis KT71,1,0.0
conserved hypothetical protei,Cupriavidus taiwanensis,1,0.0
conserved hypothetical protein,Acinetobacter radioresistens SH164,1,0.0
conserved hypothetical protein,Acinetobacter sp. SH024,1,0.0
conserved hypothetical protein,Bacteroides sp. 2_1_16,1,0.0
conserved hypothetical protein,Bacteroides sp. 2_1_22,1,0.0
conserved hypothetical protein,Bacteroides sp. 2_2_4,1,0.0
conserved hypothetical protein,Bacteroides sp. 3_2_5,3,2.51
conserved hypothetical protein,Bacteroides sp. 4_3_47FAA,2,1.66
conserved hypothetical protein,Brucella suis bv. 3 str. 686,1,0.0
conserved hypothetical protein,Candidatus Pelagibacter sp. HTCC7211,173,142.54
conserved hypothetical protein,Chryseobacterium gleum ATCC 35910,2,1.77
conserved hypothetical protein,Citreicella sp. SE45,4,3.3
conserved hypothetical protein,Corynebacterium pseudogenitalium ATCC 33035,1,0.0
conserved hypothetical protein,Cyanobium sp. PCC 7001,7,5.75
conserved hypothetical protein,Enterococcus faecalis ATCC 4200,1,0.0
conserved hypothetical protein,Microcoleus chthonoplastes PCC 7420,2,1.63
conserved hypothetical protein,Mycobacterium tuberculosis T85,1,0.0
conserved hypothetical protein,Octadecabacter antarcticus 238,24,19.64
conserved hypothetical protein,Octadecabacter antarcticus 307,2,1.63
conserved hypothetical protein,Parabacteroides sp. D13,2,1.66
conserved hypothetical protein,Planctomyces brasiliensis DSM 5305,2,1.66
conserved hypothetical protein,Polaribacter sp. MED152,24,19.85
conserved hypothetical protein,Pseudovibrio sp. JE062,7,5.87
conserved hypothetical protein,Rhodobacteraceae bacterium HTCC2083,8,6.62
conserved hypothetical protein,Rhodobacteraceae bacterium KLH11,6,4.93
conserved hypothetical protein,Rhodobacterales bacterium Y4I,4,3.23
conserved hypothetical protein,Roseobacter sp. GAI101,3,2.39
conserved hypothetical protein,Ruegeria sp. R11,7,5.92
conserved hypothetical protein,Ruminococcus sp. 5_1_39BFAA,1,0.0
conserved hypothetical protein,Silicibacter lacuscaerulensis ITI-1157,12,9.76
conserved hypothetical protein,Silicibacter sp. TrichCH4B,2,1.67
conserved hypothetical protein,Streptomyces sp. Mg1,2,1.68
conserved hypothetical protein,Streptomyces sviceus ATCC 29083,1,0.0
conserved hypothetical protein,Synechococcus sp. WH 8109,94,77.73
conserved hypothetical protein,Thalassiobium sp. R2A62,9,7.28
conserved hypothetical protein,Verrucomicrobiae bacterium DG1235,2,1.62
conserved hypothetical protein,alpha proteobacterium HIMB114,18,14.95
conserved hypothetical protein,beta proteobacterium KB13,2,1.62
conserved hypothetical protein,delta proteobacterium NaphS2,2,1.64
conserved hypothetical protein,gamma proteobacterium NOR5-3,3,2.53
conserved hypothetical protein,gamma proteobacterium NOR51-B,22,18.2
conserved hypothetical protein TIGR00149,Nitrosococcus oceani AFC27,2,1.71
conserved hypothetical protein TIGR00149,beta proteobacterium KB13,3,2.3
conserved hypothetical protein TIGR00255,gamma proteobacterium NOR5-3,1,0.0
conserved hypothetical protein TIGR00278,Candidatus Pelagibacter sp. HTCC7211,14,11.67
conserved hypothetical protein TIGR00726,Escherichia coli 53638,1,0.0
conserved hypothetical protein TIGR00726,Rhodobacteraceae bacterium HTCC2083,3,2.44
conserved putative hydrolase/peptidase of the M24 family,Sinorhizobium fredii NGR234,4,3.43
contractile tail sheath protein,Synechococcus phage S-RSM4,49,39.92
copine A,Dictyostelium discoideum AX4,1,0.0
copper resistance protein CopA,Sphingobacterium spiritivorum ATCC 33861,1,0.0
copper resitance protein,Bordetella bronchiseptica RB50,1,0.0
copper tolerance protein,Agrobacterium vitis S4,1,0.0
copper-translocating P-type ATPase,Photobacterium damselae subsp. damselae CIP 102761,1,0.0
copper-transporting ATPas,Zunongwangia profunda SM-A87,1,0.0
coproporphyrinogen III oxidas,alpha proteobacterium HIMB114,16,13.37
coproporphyrinogen III oxidase,Bordetella pertussis Tohama I,2,1.78
coproporphyrinogen III oxidase,Candidatus Pelagibacter ubique HTCC1062,108,89.06
coproporphyrinogen III oxidase,Glaciecola sp. HTCC2999,1,0.0
coproporphyrinogen III oxidase,Marinobacter algicola DG893,1,0.0
coproporphyrinogen III oxidase,Marinobacter aquaeolei VT8,2,1.65
coproporphyrinogen III oxidase,Parvibaculum lavamentivorans DS-1,2,1.69
coproporphyrinogen III oxidase,Rhodobacter sphaeroides ATCC 17029,1,0.0
coproporphyrinogen III oxidase,Roseobacter litoralis Och 149,1,0.0
coproporphyrinogen III oxidase,Sulfitobacter sp. EE-36,12,9.71
coproporphyrinogen III oxidase,Synechococcus sp. BL107,12,9.8
coproporphyrinogen III oxidase,Synechococcus sp. PCC 7002,2,1.61
coproporphyrinogen III oxidase,Synechococcus sp. WH 7805,1,0.0
coproporphyrinogen III oxidase,Thioalkalivibrio sp. HL-EbGR7,6,4.99
coproporphyrinogen III oxidase aerobic,Vibrio metschnikovii CIP 69.14,1,0.0
coproporphyrinogen III oxidase-like protein,Hahella chejuensis KCTC 2396,3,2.49
creatinase,Candidatus Pelagibacter ubique HTCC1002,110,90.91
creatinase,Oceanicola batsensis HTCC2597,2,1.71
creatinase,Paracoccus denitrificans PD1222,2,1.59
crispr-associated endonuclease csn1 family protein,Bacteroides sp. D2,5,4.19
crossover junction endodeoxyribonuclease RuvC,Enterobacter cloacae SCF1,1,0.0
crotonyl-CoA reductase,Jannaschia sp. CCS1,22,17.72
crotonyl-CoA reductase,Sagittula stellata E-37,1,0.0
cryptochrom,Methylophaga thiooxidans DMS010,2,1.63
cupin 2 domain-containing protein,Herpetosiphon aurantiacus ATCC 23779,1,0.0
cupin 2 domain-containing protein,Sinorhizobium medicae WSM419,11,9.13
cupin domain-containing protein,Synechococcus sp. CC9311,2,1.67
cupin region,Gluconacetobacter hansenii ATCC 23769,1,0.0
curli production assembly/transport component CsgG precursor,Vibrionales bacterium SWAT-3,1,0.0
cyanate hydratase,Synechococcus sp. RS9916,6,4.92
cyclase family protein,Sphingomonas wittichii RW1,1,0.0
cyclase family protein,Verminephrobacter eiseniae EF01-2,3,2.36
cyclase family protein,gamma proteobacterium NOR5-3,1,0.0
cyclic nucleotide modulated signal transduction histidine kinase,Nostoc punctiforme PCC 73102,1,0.0
cyclohexanone monooxygenase,Parvibaculum lavamentivorans DS-1,4,3.29
cyclohexanone monooxygenase,Rhodococcus jostii RHA1,1,0.0
cyclophilin,Leishmania infantum JPCM5,1,0.0
cyclophilin family peptidyl-prolyl cis-trans isomerase Cyp1,Schizosaccharomyces pombe 972h-,1,0.0
cyclopropane-fatty-acyl-phospholipid synthase,Candidatus Puniceispirillum marinum IMCC1322,12,9.77
cyclopropane-fatty-acyl-phospholipid synthase,Leptothrix cholodnii SP-6,2,1.6
cysE,Escherichia coli B185,1,0.0
cysQ protein,Shewanella oneidensis MR-1,2,1.67
cystathionine beta-lyase,Flavobacteria bacterium BAL38,1,0.0
cystathionine beta-lyase/cystathionine gamma-synthase,Cytophaga hutchinsonii ATCC 33406,2,1.67
cystathionine beta-synthase,Kordia algicida OT-1,5,4.12
cystathionine beta-synthase,Phytophthora infestans T30-4,2,1.68
cystathionine gamma-lyase,Rhodobacter sphaeroides ATCC 17029,2,1.7
cystathionine gamma-lyase,Sus scrofa,1,0.0
cystathionine gamma-synthase,Azospirillum sp. B510,1,0.0
cystathionine gamma-synthase,Flavobacterium johnsoniae UW101,5,3.96
cystathionine gamma-synthase,Synechococcus sp. CC9605,16,13.27
cysteine aminopeptidase,Lactobacillus plantarum subsp. plantarum ST-III,2,1.61
cysteine desulfurase,Azotobacter vinelandii DJ,3,2.45
cysteine desulfurase,Babesia bovis T2Bo,1,0.0
cysteine desulfurase,Rickettsia felis URRWXCal2,3,2.47
cysteine desulfurase,Saccharophagus degradans 2-40,1,0.0
cysteine desulfurase,Sulfurovum sp. NBC37-1,1,0.0
cysteine desulfurase ATPase component,Yersinia pseudotuberculosis IP 31758,1,0.0
cysteine desulfurase IscS,Neisseria elongata subsp. glycolytica ATCC 29315,1,0.0
cysteine desulfurase IscS,Vibrio parahaemolyticus Peru-466,2,1.56
cysteine desulfurase IscS,marine gamma proteobacterium HTCC2148,10,8.42
cysteine desulfurase activator complex subunit SufB,Erythrobacter litoralis HTCC2594,1,0.0
cysteine desulfurase activator complex subunit SufB,Synechococcus sp. RCC307,8,6.48
cysteine desulfurase family protein,Cyanothece sp. PCC 7822,2,1.74
cysteine desulfurase family protein,Streptomyces sp. ACT-1,1,0.0
cysteine synthase,Candidatus Pelagibacter sp. HTCC7211,49,41.11
cysteine synthase,Clostridium sticklandii DSM 519,1,0.0
cysteine synthase,Thalassiobium sp. R2A62,3,2.53
cysteine synthase,alpha proteobacterium BAL199,1,0.0
cysteine synthase A,Alkalilimnicola ehrlichii MLHE-1,1,0.0
cysteine synthase A,Geobacter sulfurreducens PCA,7,5.79
cysteine synthase A,Mesorhizobium loti MAFF303099,1,0.0
cysteine synthase B,Aeromonas hydrophila subsp. hydrophila ATCC 7966,1,0.0
cysteine-rich protein with zinc figer,Micromonas sp. RCC299,1,0.0
cysteine/1-D-myo-inosityl 2-amino-2-deoxy-alpha- D-glucopyranoside ligase,Thermomonospora curvata DSM 43183,3,2.47
cysteinyl-tRNA synthetase,Alcanivorax sp. DG881,9,7.37
cysteinyl-tRNA synthetase,Bacillus subtilis subsp. spizizenii ATCC 6633,1,0.0
cysteinyl-tRNA synthetase,Citreicella sp. SE45,5,4.03
cysteinyl-tRNA synthetase,Erythrobacter sp. NAP1,3,2.37
cysteinyl-tRNA synthetase,Erythrobacter sp. SD-21,3,2.41
cysteinyl-tRNA synthetase,Francisella philomiragia subsp. philomiragia ATCC 25017,1,0.0
cysteinyl-tRNA synthetase,Granulibacter bethesdensis CGDNIH1,5,4.11
cysteinyl-tRNA synthetase,Magnetospirillum magneticum AMB-1,5,4.09
cysteinyl-tRNA synthetase,Roseibium sp. TrichSKD4,1,0.0
cysteinyl-tRNA synthetase,Shewanella amazonensis SB2B,2,1.66
cytidine and deoxycytidylate deaminase zinc-binding region,Prevotella amnii CRIS 21A-A,1,0.0
cytidine deaminase,Clostridium kluyveri DSM 555,1,0.0
cytidine deaminase,Mycobacterium smegmatis str. MC2 155,3,2.48
cytidine deaminase,Rhodospirillum centenum SW,2,1.7
cytidine/deoxycytidylate deaminase family protein,Coxiella burnetii RSA 331,1,0.0
cytidine/deoxycytidylate deaminase family protein,Methanosarcina acetivorans C2A,1,0.0
cytidylate kinase,Bordetella pertussis Tohama I,5,4.06
cytidylate kinase,Candidatus Pelagibacter sp. HTCC7211,30,24.32
cytidylate kinase,Flavobacterium psychrophilum JIP02/86,6,5.04
cytidylate kinase,Mannheimia succiniciproducens MBEL55E,1,0.0
cytidylate kinase,Porphyromonas gingivalis W83,1,0.0
cytidylate kinase,Prevotella buccalis ATCC 35310,1,0.0
cytidylate kinase,Rhodococcus jostii RHA1,1,0.0
cytidylate kinase,Xylanimonas cellulosilytica DSM 15894,2,1.66
cytochrome,Psychroflexus torquis ATCC 700755,9,7.56
cytochrome,Trichodesmium erythraeum IMS101,1,0.0
cytochrome B561,Methylotenera sp. 301,1,0.0
cytochrome B561,Pseudoalteromonas atlantica T6c,1,0.0
cytochrome C,Candidatus Pelagibacter ubique HTCC1062,70,57.33
cytochrome C biogenesis protein,Rhodopseudomonas palustris CGA009,1,0.0
cytochrome C biosynthesis associated protein,marine actinobacterium PHSC20C1,3,2.49
cytochrome C oxidase assembly protein,Rhodobacter sphaeroides ATCC 17025,1,0.0
cytochrome D ubiquinol oxidas,Desulfotalea psychrophila LSv54,1,0.0
cytochrome P450,Mycobacterium gilvum PYR-GCK,1,0.0
cytochrome P450,Rhodobacter sp. SW2,1,0.0
cytochrome P450,Rhodopseudomonas palustris CGA009,1,0.0
cytochrome P450,Sagittula stellata E-37,2,1.66
cytochrome P450 family protein,Congregibacter litoralis KT71,33,27.67
cytochrome P450 family protein,Erythrobacter litoralis HTCC2594,3,2.47
cytochrome P450 family protein,Synechococcus sp. CC9605,19,15.54
cytochrome P450 family protein,marine gamma proteobacterium HTCC2143,20,16.47
cytochrome b,Thalassiosira pseudonana,10,8.23
cytochrome b/b6 domain-containing protein,Nitrosomonas eutropha C91,1,0.0
cytochrome b/c1,Azorhizobium caulinodans ORS 571,2,1.67
cytochrome b6,Odontella sinensis,7,5.87
cytochrome b6/f complex subunit IV,Porphyra purpurea,6,4.81
cytochrome b6/f complex subunit IV,Triticum aestivum,1,0.0
cytochrome bc1 complex iron sulfur subunit,Arthrobacter arilaitensis Re117,1,0.0
cytochrome c assembly protein,Alkalilimnicola ehrlichii MLHE-1,1,0.0
cytochrome c assembly protein,Anaeromyxobacter sp. Fw109-5,4,3.36
cytochrome c assembly protein,Synechococcus sp. JA-3-3Ab,3,2.52
cytochrome c biogenesis protein,Phaeodactylum tricornutum,2,1.55
cytochrome c family protein,Flavobacterium psychrophilum JIP02/86,10,8.37
cytochrome c family protein,Rhodobacterales bacterium Y4I,2,1.64
cytochrome c maturation protei,Rhodobacter sphaeroides 2.4.1,8,6.62
cytochrome c oxidas,Bradyrhizobium sp. BTAi1,2,1.65
cytochrome c oxidas,Cytophaga hutchinsonii ATCC 33406,7,5.85
cytochrome c oxidas,Dechloromonas aromatica RCB,1,0.0
cytochrome c oxidas,Idiomarina loihiensis L2TR,1,0.0
cytochrome c oxidas,Marinobacter aquaeolei VT8,10,8.12
cytochrome c oxidas,Opitutus terrae PB90-1,1,0.0
cytochrome c oxidas,Polaribacter sp. MED152,8,6.67
cytochrome c oxidas,Pseudomonas putida KT2440,3,2.46
cytochrome c oxidas,Roseobacter sp. MED193,4,3.25
cytochrome c oxidase assembly factor (CtaA) + protoheme IXfarnesyltransferase (CtaB),Croceibacter atlanticus HTCC2559,5,4.05
cytochrome c oxidase assembly protein CtaG,Ruegeria sp. R11,1,0.0
cytochrome c oxidase subunit 1,Chondrus crispus,5,4.13
cytochrome c oxidase subunit 2,Porphyra purpurea,1,0.0
cytochrome c oxidase subunit 3,gamma proteobacterium NOR5-3,3,2.54
cytochrome c oxidase subunit I,Bdellovibrio bacteriovorus HD100,3,2.63
cytochrome c oxidase subunit I,Candidatus Accumulibacter phosphatis clade IIA str. UW-1,3,2.52
cytochrome c oxidase subunit I,Caulobacter crescentus CB15,14,11.21
cytochrome c oxidase subunit I,Pseudomonas aeruginosa PA7,9,7.1
cytochrome c oxidase subunit I,Sanguibacter keddieii DSM 10542,1,0.0
cytochrome c oxidase subunit I,Synechococcus sp. WH 8102,7,5.72
cytochrome c oxidase subunit I,Todarodes pacificus,1,0.0
cytochrome c oxidase subunit II,Flavobacteria bacterium MS024-3C,8,6.68
cytochrome c oxidase subunit II,Pseudomonas aeruginosa PA7,2,1.54
cytochrome c oxidase subunit II,Sphingobium japonicum UT26S,1,0.0
cytochrome c oxidase subunit II,Synechococcus sp. WH 8102,3,2.45
cytochrome c oxidase subunit III,Daphnia pulex,3,2.45
cytochrome c oxidase subunit III,Lumbricus terrestris,3,2.52
cytochrome c oxidase subunit III,Pseudomonas aeruginosa PA7,2,1.6
cytochrome c peroxidase,Leptospira biflexa serovar Patoc strain ''Patoc 1 (Ames)'',1,0.0
cytochrome c-550,Thermosynechococcus elongatus BP-1,1,0.0
cytochrome c-type biogenesis protein CcmE,Congregibacter litoralis KT71,1,0.0
cytochrome c-type biogenesis protein CcmF,Haemophilus influenzae RdAW,1,0.0
cytochrome c-type biogenesis protein CcmF,Pseudomonas fluorescens Pf0-1,4,3.28
cytochrome c-type biogenesis protein CcmF,Pseudomonas syringae pv. syringae B728a,2,1.76
cytochrome c-type biogenesis protein CcsA,Thalassiosira oceanica CCMP1005,1,0.0
cytochrome c-type heme lyase subunit nrfF nitrite reductase complex assembly,Vibrio mimicus MB451,1,0.0
cytochrome c1-like protein,Pseudomonas mendocina ymp,1,0.0
cytochrome c2,Roseobacter denitrificans OCh 114,7,5.79
cytochrome cM,Synechococcus sp. CC9902,3,2.45
cytochrome d ubiquinol oxidas,Colwellia psychrerythraea 34H,1,0.0
cytochrome d ubiquinol oxidas,beta proteobacterium KB13,3,2.54
cytochrome f,''Nostoc azollae'' 0708,1,0.0
cytochrome f,Porphyra purpurea,2,1.61
cytochrome oxidas,Prototheca wickerhamii,1,0.0
cytochrome oxidase assembly,Rhodoferax ferrireducens T118,1,0.0
cytochrome oxidase assembly protein,Robiginitalea biformata HTCC2501,5,3.99
cytochrome oxidase assembly protein,Verrucomicrobium spinosum DSM 4136,1,0.0
cytochrome oxidase complex biogenesis facto,gamma proteobacterium NOR5-3,2,1.67
cytochrome-c oxidase,Nitrosomonas eutropha C91,1,0.0
cytochrome-c oxidase,Paracoccus denitrificans PD1222,1,0.0
cytochrome-c oxidase,Pseudomonas mendocina ymp,9,7.36
cytochrome-c oxidase,Saccharophagus degradans 2-40,40,33.1
cytochrome-c peroxidase,Rhodopirellula baltica SH 1,2,1.73
cytochrome-c peroxidase,Rhodopseudomonas palustris BisB18,1,0.0
