gene function,organism,counts,nador_1_counts
conserved hypothetical protein,Neisseria sp. oral taxon 014 str. F0314,1,0.0
conserved hypothetical protein,Octadecabacter antarcticus 238,25,20.27
conserved hypothetical protein,Octadecabacter antarcticus 307,1,0.0
conserved hypothetical protein,Parabacteroides sp. D13,7,5.59
conserved hypothetical protein,Planctomyces brasiliensis DSM 5305,3,2.38
conserved hypothetical protein,Polaribacter sp. MED152,19,15.47
conserved hypothetical protein,Pseudovibrio sp. JE062,4,3.3
conserved hypothetical protein,Rhodobacteraceae bacterium HTCC2083,13,10.82
conserved hypothetical protein,Rhodobacteraceae bacterium KLH11,9,7.36
conserved hypothetical protein,Rhodobacterales bacterium Y4I,8,6.44
conserved hypothetical protein,Roseobacter sp. GAI101,7,5.9
conserved hypothetical protein,Ruegeria sp. R11,12,9.98
conserved hypothetical protein,Silicibacter lacuscaerulensis ITI-1157,7,5.55
conserved hypothetical protein,Silicibacter sp. TrichCH4B,2,1.6
conserved hypothetical protein,Streptomyces sviceus ATCC 29083,1,0.0
conserved hypothetical protein,Synechococcus sp. WH 8109,103,84.89
conserved hypothetical protein,Thalassiobium sp. R2A62,3,2.32
conserved hypothetical protein,Verrucomicrobiae bacterium DG1235,2,1.69
conserved hypothetical protein,Vibrio cholerae RC385,1,0.0
conserved hypothetical protein,alpha proteobacterium HIMB114,22,17.94
conserved hypothetical protein,beta proteobacterium KB13,3,2.53
conserved hypothetical protein,delta proteobacterium NaphS2,2,1.66
conserved hypothetical protein,gamma proteobacterium HTCC5015,1,0.0
conserved hypothetical protein,gamma proteobacterium NOR5-3,2,1.55
conserved hypothetical protein,gamma proteobacterium NOR51-B,33,27.01
conserved hypothetical protein TIGR00149,Nitrosococcus oceani AFC27,2,1.63
conserved hypothetical protein TIGR00149,beta proteobacterium KB13,2,1.63
conserved hypothetical protein TIGR00726,Escherichia coli 53638,1,0.0
conserved hypothetical protein TIGR00726,Rhodobacteraceae bacterium HTCC2083,3,2.29
conserved putative hydrolase/peptidase of the M24 family,Sinorhizobium fredii NGR234,4,3.13
constituent protein,Pseudomonas phage PaP3,2,1.62
copia-type polyprotei,Danio rerio,3,2.37
copper homeostasis protein CutC,Faecalibacterium prausnitzii A2-165,1,0.0
copper resistance protein A,Pelagibaca bermudensis HTCC2601,1,0.0
copper tolerance protein,Agrobacterium vitis S4,1,0.0
coproporphyrinogen III oxidas,alpha proteobacterium HIMB114,19,15.47
coproporphyrinogen III oxidase,Candidatus Pelagibacter ubique HTCC1062,109,90.1
coproporphyrinogen III oxidase,Glaciecola sp. HTCC2999,1,0.0
coproporphyrinogen III oxidase,Marinobacter algicola DG893,1,0.0
coproporphyrinogen III oxidase,Marinobacter aquaeolei VT8,5,4.16
coproporphyrinogen III oxidase,Parvibaculum lavamentivorans DS-1,2,1.68
coproporphyrinogen III oxidase,Rhodobacter sphaeroides ATCC 17029,1,0.0
coproporphyrinogen III oxidase,Roseobacter litoralis Och 149,1,0.0
coproporphyrinogen III oxidase,Sulfitobacter sp. EE-36,11,8.77
coproporphyrinogen III oxidase,Synechococcus sp. BL107,10,8.17
coproporphyrinogen III oxidase,Synechococcus sp. WH 7805,5,4.19
coproporphyrinogen III oxidase,Thioalkalivibrio sp. HL-EbGR7,8,6.69
coproporphyrinogen III oxidase,marine gamma proteobacterium HTCC2080,1,0.0
coproporphyrinogen III oxidase aerobic,Vibrio metschnikovii CIP 69.14,1,0.0
coproporphyrinogen III oxidase-like protein,Hahella chejuensis KCTC 2396,3,2.5
creatinase,Candidatus Pelagibacter ubique HTCC1002,125,102.37
creatinase,Oceanicola batsensis HTCC2597,2,1.48
crispr-associated endonuclease csn1 family protein,Bacteroides sp. D2,3,2.46
crossover junction endodeoxyribonuclease RuvC,Prevotella timonensis CRIS 5C-B1,1,0.0
crotonyl-CoA reductase,Jannaschia sp. CCS1,21,17.27
cryptochrom,Flavobacteria bacterium MS024-3C,2,1.63
cryptochrom,Methylophaga thiooxidans DMS010,1,0.0
cullin,Aedes aegypti,1,0.0
cupin 2 conserved barrel domain protein,Silicibacter lacuscaerulensis ITI-1157,1,0.0
curli production assembly/transport component CsgG precursor,Vibrionales bacterium SWAT-3,1,0.0
cyanate hydratase,Synechococcus sp. RS9916,11,8.94
cyclase family protein,Sphingomonas wittichii RW1,1,0.0
cyclase family protein,Verminephrobacter eiseniae EF01-2,3,2.52
cyclic nucleotide modulated signal transduction histidine kinase,Nostoc punctiforme PCC 73102,1,0.0
cyclohexanecarboxylate-CoA ligase,Rhodopseudomonas palustris TIE-1,1,0.0
cyclohexanone monooxygenase,Parvibaculum lavamentivorans DS-1,11,9.02
cyclohexanone monooxygenase,Rhodococcus jostii RHA1,1,0.0
cyclophilin,Leishmania infantum JPCM5,2,1.72
cyclopropane-fatty-acyl-phospholipid synthase,Candidatus Puniceispirillum marinum IMCC1322,4,3.47
cyclopropane-fatty-acyl-phospholipid synthase,Geobacter sulfurreducens PCA,1,0.0
cyclopropane-fatty-acyl-phospholipid synthase,Leptothrix cholodnii SP-6,1,0.0
cystathionine beta-lyase,Flavobacteria bacterium BAL38,1,0.0
cystathionine beta-lyase/cystathionine gamma-synthase,Cytophaga hutchinsonii ATCC 33406,2,1.6
cystathionine beta-synthase,Capnocytophaga gingivalis ATCC 33624,1,0.0
cystathionine beta-synthase,Kordia algicida OT-1,7,5.62
cystathionine beta-synthase,Phytophthora infestans T30-4,1,0.0
cystathionine gamma-lyase,Leuconostoc mesenteroides subsp. mesenteroides ATCC 8293,1,0.0
cystathionine gamma-lyase,Rhodobacter sphaeroides ATCC 17029,6,4.88
cystathionine gamma-lyase,Sus scrofa,1,0.0
cystathionine gamma-synthase,Azospirillum sp. B510,1,0.0
cystathionine gamma-synthase,Flavobacterium johnsoniae UW101,5,4.08
cystathionine gamma-synthase,Shewanella sp. MR-7,1,0.0
cystathionine gamma-synthase,Symbiobacterium thermophilum IAM 14863,1,0.0
cystathionine gamma-synthase,Synechococcus sp. CC9605,19,15.61
cysteine desulfurase,Azotobacter vinelandii DJ,11,9.05
cysteine desulfurase,Babesia bovis T2Bo,1,0.0
cysteine desulfurase,Myxococcus xanthus DK 1622,1,0.0
cysteine desulfurase,Rickettsia felis URRWXCal2,1,0.0
cysteine desulfurase,Sulfurovum sp. NBC37-1,1,0.0
cysteine desulfurase ATPase component,Yersinia pseudotuberculosis IP 31758,1,0.0
cysteine desulfurase IscS,Neisseria elongata subsp. glycolytica ATCC 29315,1,0.0
cysteine desulfurase IscS,Vibrio parahaemolyticus Peru-466,4,3.46
cysteine desulfurase IscS,marine gamma proteobacterium HTCC2148,10,8.2
cysteine desulfurase SufS,Roseobacter sp. SK209-2-6,2,1.69
cysteine desulfurase activator complex subunit SufB,Coxiella burnetii CbuK_Q154,2,1.63
cysteine desulfurase activator complex subunit SufB,Erythrobacter litoralis HTCC2594,3,2.48
cysteine desulfurase activator complex subunit SufB,Synechococcus sp. RCC307,4,3.21
cysteine desulfurase family protein,Cyanothece sp. PCC 7822,2,1.62
cysteine desulphurase,Janibacter sp. HTCC2649,2,1.59
cysteine synthase,Clostridium sticklandii DSM 519,2,1.66
cysteine synthase,Thalassiobium sp. R2A62,3,2.53
cysteine synthase,alpha proteobacterium BAL199,1,0.0
cysteine synthase A,Geobacter sulfurreducens PCA,3,2.56
cysteine synthase B,Escherichia coli E110019,1,0.0
cysteine synthase B,Pseudomonas putida F1,1,0.0
cysteinyl-tRNA synthetase,Alcanivorax sp. DG881,8,6.39
cysteinyl-tRNA synthetase,Citreicella sp. SE45,3,2.49
cysteinyl-tRNA synthetase,Desulfovibrio desulfuricans subsp. desulfuricans str. G20,1,0.0
cysteinyl-tRNA synthetase,Erythrobacter sp. NAP1,1,0.0
cysteinyl-tRNA synthetase,Erythrobacter sp. SD-21,3,2.5
cysteinyl-tRNA synthetase,Francisella philomiragia subsp. philomiragia ATCC 25017,1,0.0
cysteinyl-tRNA synthetase,Granulibacter bethesdensis CGDNIH1,1,0.0
cysteinyl-tRNA synthetase,Hoeflea phototrophica DFL-43,1,0.0
cysteinyl-tRNA synthetase,Magnetospirillum magneticum AMB-1,3,2.44
cysteinyl-tRNA synthetase,Methylibium petroleiphilum PM1,1,0.0
cysteinyl-tRNA synthetase,Rhodococcus erythropolis SK121,1,0.0
cysteinyl-tRNA synthetase,Roseibium sp. TrichSKD4,1,0.0
cysteinyl-tRNA synthetase,Shewanella amazonensis SB2B,4,3.37
cystine transport ATP-binding protein,Caulobacter crescentus NA1000,1,0.0
cytidine and deoxycytidylate deaminase zinc-binding region,Prevotella amnii CRIS 21A-A,1,0.0
cytidine deaminase,Clostridium kluyveri DSM 555,1,0.0
cytidine deaminase,Gramella forsetii KT0803,1,0.0
cytidine deaminase,Rhodospirillum centenum SW,2,1.68
cytidine/deoxycytidylate deaminase family protein,Bacteroides sp. 3_1_23,1,0.0
cytidine/deoxycytidylate deaminase family protein,Coxiella burnetii RSA 331,1,0.0
cytidylate kinase,Arthrobacter sp. FB24,1,0.0
cytidylate kinase,Bartonella henselae str. Houston-1,2,1.73
cytidylate kinase,Bordetella pertussis Tohama I,5,4.06
cytidylate kinase,Flavobacterium psychrophilum JIP02/86,6,4.87
cytidylate kinase,Porphyromonas gingivalis W83,1,0.0
cytidylate kinase,Prevotella buccalis ATCC 35310,3,2.45
cytidylate kinase,Rothia mucilaginosa ATCC 25296,1,0.0
cytidylate kinase,Shewanella oneidensis MR-1,1,0.0
cytidylate kinase,Xylanimonas cellulosilytica DSM 15894,3,2.43
cytochrome,Arthrobacter sp. FB24,2,1.69
cytochrome,Brucella sp. BO1,1,0.0
cytochrome B561,Methylotenera sp. 301,1,0.0
cytochrome B561,Pseudoalteromonas atlantica T6c,1,0.0
cytochrome C,Candidatus Pelagibacter ubique HTCC1062,65,52.39
cytochrome C biogenesis protein,Rhodopseudomonas palustris CGA009,1,0.0
cytochrome C oxidase assembly protein,Rhodobacter sphaeroides ATCC 17025,1,0.0
cytochrome D ubiquinol oxidas,Desulfotalea psychrophila LSv54,1,0.0
cytochrome P450,Mycobacterium gilvum PYR-GCK,2,1.68
cytochrome P450,Rhodopseudomonas palustris CGA009,1,0.0
cytochrome P450 family protein,Congregibacter litoralis KT71,33,27.16
cytochrome P450 family protein,Erythrobacter litoralis HTCC2594,3,2.54
cytochrome P450 family protein,Synechococcus sp. CC9605,24,19.75
cytochrome P450 family protein,marine gamma proteobacterium HTCC2143,19,15.6
cytochrome b,Thalassiosira pseudonana,9,7.23
cytochrome b/b6 domain-containing protein,Nitrosomonas eutropha C91,2,1.72
cytochrome b6,Odontella sinensis,7,5.81
cytochrome b6-F complex iron-sulfur subunit,Cyanobium sp. PCC 7001,1,0.0
cytochrome b6/f complex subunit IV,Porphyra purpurea,1,0.0
cytochrome c assembly protein,Alkalilimnicola ehrlichii MLHE-1,1,0.0
cytochrome c assembly protein,Anaeromyxobacter sp. Fw109-5,6,4.85
cytochrome c assembly protein,Asticcacaulis excentricus CB 48,2,1.69
cytochrome c assembly protein,Synechococcus sp. JA-3-3Ab,4,3.31
cytochrome c biogenesis factor,Erythrobacter sp. SD-21,1,0.0
cytochrome c biogenesis protein,Phaeodactylum tricornutum,1,0.0
cytochrome c family protein,Flavobacterium psychrophilum JIP02/86,8,6.56
cytochrome c family protein,Geobacter sulfurreducens PCA,1,0.0
cytochrome c maturation protei,Rhodobacter sphaeroides 2.4.1,15,12.07
cytochrome c oxidas,Ahrensia sp. R2A130,1,0.0
cytochrome c oxidas,Bradyrhizobium sp. BTAi1,1,0.0
cytochrome c oxidas,Cytophaga hutchinsonii ATCC 33406,7,5.56
cytochrome c oxidas,Erythrobacter sp. NAP1,1,0.0
cytochrome c oxidas,Idiomarina loihiensis L2TR,4,3.29
cytochrome c oxidas,Loktanella vestfoldensis SKA53,2,1.63
cytochrome c oxidas,Marinobacter aquaeolei VT8,10,8.01
cytochrome c oxidas,Opitutus terrae PB90-1,1,0.0
cytochrome c oxidas,Polaribacter sp. MED152,14,11.53
cytochrome c oxidas,Prochlorococcus marinus str. NATL2A,1,0.0
cytochrome c oxidas,Pseudomonas fluorescens Pf0-1,1,0.0
cytochrome c oxidas,Pseudomonas putida KT2440,8,6.7
cytochrome c oxidas,Roseobacter sp. MED193,15,12.43
cytochrome c oxidas,Vibrio alginolyticus 12G01,1,0.0
cytochrome c oxidase assembly factor (CtaA) + protoheme IXfarnesyltransferase (CtaB),Croceibacter atlanticus HTCC2559,6,4.79
cytochrome c oxidase assembly protein,Rickettsia akari str. Hartford,1,0.0
cytochrome c oxidase assembly protein CtaG,Ruegeria sp. R11,1,0.0
cytochrome c oxidase subunit 1,Chondrus crispus,4,3.16
cytochrome c oxidase subunit 2,Porphyra purpurea,1,0.0
cytochrome c oxidase subunit 3,gamma proteobacterium NOR5-3,1,0.0
cytochrome c oxidase subunit I,Bdellovibrio bacteriovorus HD100,2,1.61
cytochrome c oxidase subunit I,Candidatus Accumulibacter phosphatis clade IIA str. UW-1,3,2.4
cytochrome c oxidase subunit I,Caulobacter crescentus CB15,15,12.2
cytochrome c oxidase subunit I,Pseudomonas aeruginosa PA7,8,6.53
cytochrome c oxidase subunit I,Sanguibacter keddieii DSM 10542,2,1.63
cytochrome c oxidase subunit I,Synechococcus sp. WH 8102,8,6.47
cytochrome c oxidase subunit II,Flavobacteria bacterium MS024-3C,9,7.45
cytochrome c oxidase subunit II,Pseudomonas aeruginosa PA7,3,2.58
cytochrome c oxidase subunit II,Sphingobium japonicum UT26S,1,0.0
cytochrome c oxidase subunit II,Synechococcus sp. WH 8102,3,2.38
cytochrome c oxidase subunit III,Cupriavidus metallidurans CH34,2,1.65
cytochrome c oxidase subunit III,Daphnia pulex,3,2.49
cytochrome c oxidase subunit III,Lumbricus terrestris,4,3.2
cytochrome c oxidase subunit III,Pseudomonas aeruginosa PA7,1,0.0
cytochrome c oxidase subunit III,Roseobacter litoralis Och 149,1,0.0
cytochrome c-550,Thermosynechococcus elongatus BP-1,1,0.0
cytochrome c-type biogenesis protein CcmE,Congregibacter litoralis KT71,1,0.0
cytochrome c-type biogenesis protein CcmF,Polaromonas naphthalenivorans CJ2,1,0.0
cytochrome c-type biogenesis protein CcmF,Pseudomonas fluorescens Pf0-1,7,5.78
cytochrome c-type biogenesis protein CcmF,Pseudomonas syringae pv. syringae B728a,3,2.45
cytochrome c-type biogenesis protein CcmF,marine gamma proteobacterium HTCC2148,2,1.74
cytochrome c-type biogenesis protein CcmH,Colwellia psychrerythraea 34H,2,1.68
cytochrome c-type biogenesis protein CcsB,Thauera sp. MZ1T,1,0.0
cytochrome c-type heme lyase subunit nrfF nitrite reductase complex assembly,Vibrio mimicus MB451,1,0.0
cytochrome c2,Roseobacter denitrificans OCh 114,8,6.54
cytochrome c552,Wolinella succinogenes DSM 1740,1,0.0
cytochrome cM,Synechococcus sp. CC9902,1,0.0
cytochrome d ubiquinol oxidas,beta proteobacterium KB13,5,4.2
cytochrome f,''Nostoc azollae'' 0708,1,0.0
cytochrome f,Porphyra purpurea,1,0.0
cytochrome oxidas,Prototheca wickerhamii,1,0.0
cytochrome oxidase assembly,Rhodoferax ferrireducens T118,1,0.0
cytochrome oxidase assembly protein,Robiginitalea biformata HTCC2501,9,7.57
cytochrome oxidase complex biogenesis facto,gamma proteobacterium NOR5-3,1,0.0
cytochrome-c oxidas,Chromobacterium violaceum ATCC 12472,1,0.0
cytochrome-c oxidase,Comamonas testosteroni S44,1,0.0
cytochrome-c oxidase,Cyanothece sp. PCC 7822,1,0.0
cytochrome-c oxidase,Nitrosomonas eutropha C91,1,0.0
cytochrome-c oxidase,Paracoccus denitrificans PD1222,1,0.0
cytochrome-c oxidase,Pseudomonas mendocina ymp,6,4.97
cytochrome-c oxidase,Saccharophagus degradans 2-40,27,22.24
cytochrome-c peroxidase,Rhodopirellula baltica SH 1,2,1.61
cytochrome-c peroxidase,Rhodopseudomonas palustris BisB18,1,0.0
cytosolic aldolase,Phaeodactylum tricornutum CCAP 1055/1,2,1.6
cytotoxin/hemolysin,Bifidobacterium gallicum DSM 20093,1,0.0
dGTPase,Candidatus Pelagibacter ubique HTCC1062,51,42.03
dGTPase,Psychroflexus torquis ATCC 700755,2,1.59
dTDP-4-dehydrorhamnose,Clostridium ljungdahlii DSM 13528,2,1.63
dTDP-4-dehydrorhamnose,Dickeya zeae Ech1591,1,0.0
dTDP-4-dehydrorhamnose,Hyphomicrobium denitrificans ATCC 51888,1,0.0
dTDP-4-dehydrorhamnose,Maricaulis maris MCS10,1,0.0
dTDP-4-dehydrorhamnose,Nitrosomonas eutropha C91,1,0.0
dTDP-4-dehydrorhamnose,Teredinibacter turnerae T7901,2,1.66
dTDP-4-dehydrorhamnose reductase,Methanosarcina acetivorans C2A,1,0.0
dTDP-D-glucose,Flavobacteriales bacterium ALC-1,2,1.78
dTDP-D-glucose,Leeuwenhoekiella blandensis MED217,6,4.94
dTDP-D-glucose,Prochlorococcus marinus str. AS9601,5,4.1
dTDP-D-glucose-,Vibrio splendidus LGP32,1,0.0
dTDP-Rha:a-D-GlcNAc-diphosphoryl polypreno,Thermomicrobium roseum DSM 5159,1,0.0
dTDP-glucose,Actinobacillus minor 202,1,0.0
dTDP-glucose,Actinosynnema mirum DSM 43827,1,0.0
dTDP-glucose,Bacteroidetes oral taxon 274 str. F0058,2,1.62
dTDP-glucose,Carboxydibrachium pacificum DSM 12653,1,0.0
dTDP-glucose,Desulfovibrio vulgaris DP4,1,0.0
dTDP-glucose,Jannaschia sp. CCS1,4,3.36
dTDP-glucose,Mycobacterium leprae TN,1,0.0
dTDP-glucose,Parvibaculum lavamentivorans DS-1,1,0.0
dTDP-glucose,Pelobacter carbinolicus DSM 2380,5,4.21
dTDP-glucose,Pseudomonas mendocina ymp,4,3.39
dTDP-glucose,Shewanella sediminis HAW-EB3,1,0.0
dTDP-glucose,Stenotrophomonas maltophilia R551-3,1,0.0
dTDP-glucose,Synechococcus sp. CC9605,18,14.55
dTMP kinase,Kineococcus radiotolerans SRS30216,2,1.69
dTMP kinase,Teredinibacter turnerae T7901,1,0.0
daunorubicin resistance transmembrane protein,Brucella suis bv. 4 str. 40,1,0.0
dctM-like transporter,Zunongwangia profunda SM-A87,2,1.61
dead/H associated family protein,Rhodococcus erythropolis SK121,1,0.0
dead/deah box helicase,Rhodococcus equi 103S,2,1.65
decarboxylas,Oceanibulbus indolifex HEL-45,1,0.0
decarboxylas,Ruegeria pomeroyi DSS-3,3,2.49
decarboxylase family protein,Ruegeria pomeroyi DSS-3,1,0.0
defect in organelle trafficking protein DotB (ATPase),Legionella pneumophila str. Paris,1,0.0
dehydratase,Anaeromyxobacter sp. Fw109-5,1,0.0
dehydrogenase,Dictyoglomus thermophilum H-6-12,1,0.0
dehydrogenase,Geobacillus kaustophilus HTA426,1,0.0
dehydrogenase,Mesorhizobium loti MAFF303099,1,0.0
dehydrogenase,Ralstonia solanacearum PSI07,1,0.0
dehydrogenase,Streptomyces albus J1074,1,0.0
dehydrogenase,Streptomyces scabiei 87.22,1,0.0
dehydrogenase NAD(P)-binding domain-containing protein,Bradyrhizobium sp. ORS278,1,0.0
dehydrogenase catalytic domain-containing protein,Novosphingobium aromaticivorans DSM 12444,1,0.0
dehydrogenase catalytic domain-containing protein,Thiomicrospira crunogena XCL-2,3,2.5
delta-1-pyrroline-5-carboxylate dehydrogenas,Kytococcus sedentarius DSM 20547,3,2.5
delta-1-pyrroline-5-carboxylate dehydrogenase /proline oxidase,Clavibacter michiganensis subsp. michiganensis NCPPB 382,3,2.33
delta-aminolevulinic acid dehydratase,Burkholderia pseudomallei DM98,1,0.0
delta-aminolevulinic acid dehydratase,Chlorobaculum parvum NCIB 8327,1,0.0
delta-aminolevulinic acid dehydratase,Chloroherpeton thalassium ATCC 35110,1,0.0
delta-aminolevulinic acid dehydratase,Erythrobacter sp. SD-21,1,0.0
delta-aminolevulinic acid dehydratase,Geobacter uraniireducens Rf4,3,2.43
delta-aminolevulinic acid dehydratase,Roseobacter denitrificans OCh 114,10,8.33
delta-aminolevulinic acid dehydratase,gamma proteobacterium NOR51-B,7,5.83
demethylmenaquinone methyltransferase,Maribacter sp. HTCC2170,1,0.0
deoxycytidine deaminase,Erythrobacter sp. NAP1,2,1.64
deoxycytidine triphosphate deaminase,Acidovorax citrulli AAC00-1,1,0.0
deoxycytidine triphosphate deaminase,Acinetobacter lwoffii SH145,5,3.99
deoxycytidine triphosphate deaminase,Legionella pneumophila str. Paris,3,2.55
deoxycytidine triphosphate deaminase,Pseudomonas mendocina ymp,3,2.36
deoxycytidine triphosphate deaminase,Psychrobacter arcticus 273-4,1,0.0
deoxycytidine triphosphate deaminase,Synechococcus sp. RS9916,1,0.0
deoxycytidine triphosphate deaminase,alpha proteobacterium HIMB114,2,1.54
deoxygluconate dehydrogenase,Escherichia coli str. K-12 substr. DH10B,1,0.0
deoxyguanosinetriphosphate triphosphohydrolas,Ketogulonicigenium vulgare Y25,17,14.03
deoxyhypusine synthase,Cytophaga hutchinsonii ATCC 33406,3,2.46
